Act,Scene,Line,Text 
ACT IV.,SCENE II.*�Gallery in the Castle.,26,"FRANCIS. Away with that image! Away with it! Craven heart! Why dost thou
      tremble, and before whom? Have I not felt, during the few hours that the
      count has been within these walls as if a spy from hell were gliding at my
      heels. Methinks I should know him! There is something so lofty, so
      familiar, in his wild, sunburnt features, which makes me tremble. Amelia,
      too, is not indifferent towards him! Does she not dart eager, languishing
      looks at the fellow looks of which she is so chary to all the world
      beside? Did I not see her drop those stealthy tears into the wine, which,
      behind my back, he quaffed so eagerly that he seemed to swallow the very
      glass? Yes, I saw it�I saw it in the mirror with my own eyes. Take
      care, Francis! Look about you! Some destruction-brooding monster is
      lurking beneath all this! (He stops, with a searching look, before the
      portrait of CHARLES.)"
ACT IV.,SCENE II.*�Gallery in the Castle.,27,"His long, crane-like neck�his black, fire-sparkling eyes�hem!
      hem!� his dark, overhanging, bushy eyebrows. (Suddenly starting
      back.) Malicious hell! dost thou send me this suspicion? It is Charles!
      Yes, all his features are reviving before me. It is he! despite his mask!
      it is he! Death and damnation! (Goes up and down with agitated steps.) Is
      it for this that I have sacrificed my nights�that I have mowed down
      mountains and filled up chasms? For this that I have turned rebel against
      all the instincts of humanity? To have this vagabond outcast blunder in at
      last, and destroy all my cunningly devised fabric. But gently! gently!
      What remains to be done is but child's play. Have I not already waded up
      to my very ears in mortal sin? Seeing how far the shore lies behind me, it
      would be madness to attempt to swim back. To return is now out of the
      question. Grace itself would be beggared, and infinite mercy become
      bankrupt, were they to be responsible for all my liabilities. Then onward
      like a man. (He rings the bell.) Let him be gathered to the spirit of his
      father, and now come on! For the dead I care not! Daniel! Ho! Daniel! I'd
      wager a trifle they have already inveigled him too into the plot against
      me! He looks so full of mystery!"
ACT IV.,SCENE II.*�Gallery in the Castle.,28,Enter DANIEL.
ACT IV.,SCENE II.*�Gallery in the Castle.,29,"DANIEL. What is your pleasure, my master?"
ACT IV.,SCENE II.*�Gallery in the Castle.,30,"FRANCIS. Nothing. Go, fill this goblet with wine, and quickly! (Exit
      DANIEL.) Wait a little, old man! I shall find you out! I will fix my eye
      upon you so keenly that your stricken conscience shall betray itself
      through your mask! He shall die! He is but a sorry bungler who leaves his
      work half finished, and then looks on idly, trusting to chance for what
      may come of it."
ACT IV.,SCENE II.*�Gallery in the Castle.,31,"Enter DANIEL, with the wine."
ACT IV.,SCENE II.*�Gallery in the Castle.,32,"Bring it here! Look me steadfastly in the face! How your knees knock
      together! How you tremble! Confess, old man! what have you been doing?"
ACT IV.,SCENE II.*�Gallery in the Castle.,33,"DANIEL. Nothing, my honored master, by heaven and my poor soul!"
ACT IV.,SCENE II.*�Gallery in the Castle.,34,"FRANCIS. Drink this wine! What? you hesitate? Out with it quickly! What
      have you put into the wine?"
ACT IV.,SCENE II.*�Gallery in the Castle.,35,DANIEL. Heaven help me! What! I in the wine?
ACT IV.,SCENE II.*�Gallery in the Castle.,36,"FRANCIS. You have poisoned it! Are you not as white as snow? Confess,
      confess! Who gave it you? The count? Is it not so? The count gave it you?"
ACT IV.,SCENE II.*�Gallery in the Castle.,37,DANIEL. The count? Jesu Maria! The count has not given me anything.
ACT IV.,SCENE II.*�Gallery in the Castle.,38,"FRANCIS (grasping him tight). I will throttle you till you are black in
      the face, you hoary-headed liar! Nothing? Why, then, are you so often
      closeted together? He, and you, and Amelia? And what are you always
      whispering about? Out with it! What secrets, eh? What secrets has he
      confided to you?"
ACT IV.,SCENE II.*�Gallery in the Castle.,39,"DANIEL. I call the Almighty to witness that he has not confided any
      secrets to me."
ACT IV.,SCENE II.*�Gallery in the Castle.,40,"FRANCIS. Do you mean to deny it? What schemes have you been hatching to
      get rid of me? Am I to be smothered in my sleep? or is my throat to be cut
      in shaving? or am I to be poisoned in wine or chocolate? Eh? Out with it,
      out with it! Or am I to have my quietus administered in my soup? Out with
      it! I know it all!"
ACT IV.,SCENE II.*�Gallery in the Castle.,41,"DANIEL. May heaven so help me in the hour of need as I now tell you the
      truth, and nothing but the pure, unvarnished truth!"
ACT IV.,SCENE II.*�Gallery in the Castle.,42,"FRANCIS. Well, this time I will forgive you. But the money! he most
      certainly put money into your purse? And he pressed your hand more warmly
      than is customary? something in the manner of an old acquaintance?"
ACT IV.,SCENE II.*�Gallery in the Castle.,43,"DANIEL. Never, indeed, Sir."
ACT IV.,SCENE II.*�Gallery in the Castle.,44,"FRANCIS. He told you, for instance, that he had known you before? that you
      ought to know him? that the scales would some day fall from your eyes?
      that�what? Do you mean to say that he never spoke thus to you?"
ACT IV.,SCENE II.*�Gallery in the Castle.,45,DANIEL. Not a word of the kind.
ACT IV.,SCENE II.*�Gallery in the Castle.,46,"FRANCIS. That certain circumstances restrained him�that one must
      sometimes wear a mask in order to get at one's enemies�that he would
      be revenged, most terribly revenged?"
ACT IV.,SCENE II.*�Gallery in the Castle.,47,DANIEL. Not a syllable of all this.
ACT IV.,SCENE II.*�Gallery in the Castle.,48,"FRANCIS. What? Nothing at all? Recollect yourself. That he knew the old
      count well�most intimately�that he loved him�loved him
      exceedingly�loved him like a son!"
ACT IV.,SCENE II.*�Gallery in the Castle.,49,DANIEL. Something of that sort I remember to have heard him say.
ACT IV.,SCENE II.*�Gallery in the Castle.,50,"FRANCIS (turning pale). Did he say so? did he really? How? let me hear! He
      said he was my brother?"
ACT IV.,SCENE II.*�Gallery in the Castle.,51,"DANIEL (astonished). What, my master? He did not say that. But as Lady
      Amelia was conducting him through the gallery�I was just dusting the
      picture frames�he suddenly stood still before the portrait of my
      late master, and seemed thunderstruck. Lady Amelia pointed it out, and
      said, ""An excellent man!"" ""Yes, a most excellent man!"" he replied, wiping
      a tear from his eye."
ACT IV.,SCENE II.*�Gallery in the Castle.,52,"FRANCIS. Hark, Daniel! You know I have ever been a kind master to you; I
      have given you food and raiment, and have spared you labor in
      consideration of your advanced age."
ACT IV.,SCENE II.*�Gallery in the Castle.,53,"DANIEL. For which may heaven reward you! and I, on my part, have always
      served you faithfully."
ACT IV.,SCENE II.*�Gallery in the Castle.,54,"FRANCIS. That is just what I was going to say. You have never in all your
      life contradicted me; for you know much too well that you owe me obedience
      in all things, whatever I may require of you."
ACT IV.,SCENE II.*�Gallery in the Castle.,55,"DANIEL. In all things with all my heart, so it be not against God and my
      conscience."
ACT IV.,SCENE II.*�Gallery in the Castle.,56,"FRANCIS. Stuff! nonsense! Are you not ashamed of yourself? An old man, and
      believe that Christmas tale! Go, Daniel! that was a stupid remark. You
      know that I am your master. It is on me that God and conscience will be
      avenged, if, indeed, there be a God and a conscience."
ACT IV.,SCENE II.*�Gallery in the Castle.,57,DANIEL (clasping his hands together). Merciful Heaven!
ACT IV.,SCENE II.*�Gallery in the Castle.,58,"FRANCIS. By your obedience! Do you understand that word? By your
      obedience, I command you. With to-morrow's dawn the count must no longer
      be found among the living."
ACT IV.,SCENE II.*�Gallery in the Castle.,59,DANIEL. Merciful Heaven! and wherefore?
ACT IV.,SCENE II.*�Gallery in the Castle.,60,FRANCIS. By your blind obedience! I shall rely upon you implicitly.
ACT IV.,SCENE II.*�Gallery in the Castle.,61,"DANIEL. On me? May the Blessed Virgin have mercy on me! On me? What evil,
      then, have I, an old man, done!"
ACT IV.,SCENE II.*�Gallery in the Castle.,62,"FRANCIS. There is no time now for reflection; your fate is in my hands.
      Would you rather pine away the remainder of your days in the deepest of my
      dungeons, where hunger shall compel you to gnaw your own bones, and
      burning thirst make you suck your own blood? Or would you rather eat your
      bread in peace, and have rest in your old age?"
ACT IV.,SCENE II.*�Gallery in the Castle.,63,"DANIEL. What, my lord! Peace and rest in my old age? And I a murderer?"
ACT IV.,SCENE II.*�Gallery in the Castle.,64,FRANCIS. Answer my question!
ACT IV.,SCENE II.*�Gallery in the Castle.,65,DANIEL. My gray hairs! my gray hairs!
ACT IV.,SCENE II.*�Gallery in the Castle.,66,FRANCIS. Yes or no!
ACT IV.,SCENE II.*�Gallery in the Castle.,67,DANIEL. No! God have mercy upon me!
ACT IV.,SCENE II.*�Gallery in the Castle.,68,"FRANCIS (in the act of going). Very well! you shall have need of it.
      (DANIEL detains him and falls on his knees before him.)"
ACT IV.,SCENE II.*�Gallery in the Castle.,69,"DANIEL. Mercy, master! mercy!"
ACT IV.,SCENE II.*�Gallery in the Castle.,70,FRANCIS. Yes or no!
